,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,file_la,file_ld,file_lt,file_age,file_ddev,file_nuc,own,minor,file_ndev,file_ncomm,file_adev,file_nadev,file_avg_nddev,file_avg_nadev,file_avg_ncomm,file_ns,file_exp,file_sexp,file_rexp,file_nd,file_sctr,project,quantile
0.75,1.0,1.0,1.0,1.0,11.0,1.75,9.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,5.0,2.75,5.0,5.0,0.0,2.0,0.0,2.0,78.5,15.0,60.0,16.75,38.0,3.0,28.75,45.0,20.0,25.75,2.0,2.0,2.0,1.0,2.0,1.0,64.5,54.75,0.05,7.0,7.0,7.0,6.0,27.897831103439955,2.13961465828669,70.64514198924462,25.826255052475766,1.0231694643746945,2.072086155702804,1.0,0.0,5.2296996696155045,18.747046919454462,2.154930173803101,18.752484634059524,0.5454545454545454,2.9219015356741442,2.959977993313017,1.0,92.75,36.676771335051264,1.067342156723626,1.0,-0.22652823693430124,RxActivityResult,0.75
0.75,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,2.0,3.0,3.0,0.0,0.0,1.0,12.0,4.0,13.0,25.0,0.0,1.0,2.0,8.0,131.75,22.75,100.0,32.0,47.75,3.0,41.0,63.75,27.0,37.0,4.0,4.0,4.0,1.0,2.0,1.0,81.0,70.0,0.05,20.75,20.75,23.0,14.75,45.67079043854146,31.259435599192777,103.59715933730541,34.874906083065696,3.494938645069856,5.520788066506414,0.8749133415724346,0.18971954872430014,24.311942627190344,95.30273658799416,5.891863134347521,95.3030597286003,2.6923076923076925,7.399252784893702,7.4151734904786295,1.0,194.49495193519851,40.0997451536952,1.5660922063138552,1.0,-0.2325449402745868,smart-show,0.75
0.75,1.0,1.0,1.0,1.0,9.0,1.0,8.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,5.0,2.0,9.75,13.0,0.0,2.0,3.0,5.0,61.75,10.75,49.0,17.0,21.75,3.0,20.0,33.0,16.5,17.75,3.0,3.0,3.0,1.0,2.0,1.0,50.0,50.0,0.165,11.75,11.75,13.0,9.75,39.75,7.013899097521367,102.28552323059478,21.955428154726143,1.0,2.0,1.0,0.0,9.570542509751856,19.663076995414514,2.0,19.66962273973116,0.45386075917944746,1.1619584375519008,1.163366552395019,1.0,229.04554120515715,75.4934531218127,5.37359966038615,1.0,-0.07546903716840844,PatternLock,0.75
0.75,1.0,1.0,1.0,1.0,11.0,0.0,8.0,2.0,1.0,3.0,3.0,0.0,1.0,0.0,7.0,2.0,8.0,15.0,0.0,1.0,2.0,6.0,105.0,18.0,68.5,18.5,31.5,30.0,25.0,46.5,20.5,21.0,3.0,3.0,3.0,1.0,2.0,2.0,71.0,64.0,0.55,9.0,9.0,10.0,7.0,69.01296162947754,11.555726084869367,87.55357883198687,90.87122377116961,2.3688454909252017,3.0,1.0,0.1524299554525421,35.52993103169734,52.25537588227161,3.130274840459072,52.25546640539038,1.693614190320791,2.718939318747215,2.718941803458695,1.0,126.91287654923639,70.04555291107734,1.0100972618904998,1.0,-0.10421681385947891,RxHttpUtils,0.75
0.75,2.0,2.0,3.0,1.0,16.25,0.0,14.0,1.0,2.0,3.0,3.0,0.0,0.0,3.0,6.0,6.0,6.25,6.25,0.0,2.0,0.0,4.0,111.25,10.0,96.5,28.25,65.25,9.25,48.25,66.75,24.25,46.0,5.0,5.0,5.0,3.25,1.0,2.0,66.25,62.0,0.20500000000000002,13.0,13.0,13.25,9.0,47.25,8.64170167359379,83.25,36.54625140357619,1.0308607848761395,3.4581777005089624,1.0,0.11216518395246164,4.0,13.988210575823754,3.9101685804935835,13.989392979325839,0.650335486498721,2.3998557497753605,2.415881699419626,1.0,95.5,56.575313091031134,1.85547177754367,1.0,-0.19942446007450496,android-transcoder,0.75
0.75,2.0,2.0,2.0,1.0,12.0,0.0,7.0,1.0,2.0,4.0,4.0,0.0,3.0,1.0,13.0,2.0,15.0,15.0,0.0,3.0,0.0,11.0,163.0,24.0,108.0,33.0,70.0,37.0,56.0,90.0,33.0,53.0,5.0,5.0,6.0,3.0,2.0,2.0,54.0,37.0,0.4,26.0,26.0,26.0,18.0,102.0,23.908730433503127,12.356143636871904,199.89097561841598,3.822715430389608,1.5122066545135342,0.9839456422912085,0.2827993111655909,2.3867030978599355,1.0880620876259786,2.0,1.0971043946213264,0.07988354490843862,0.036524390064348794,0.036524807886401084,1.0,255.59144257979193,15.05863948951162,4.342216953905996,1.0,-0.18085094398042498,pcollections,0.75
0.75,1.0,1.0,1.0,1.0,10.0,0.0,8.0,0.0,2.0,8.0,8.0,0.0,1.0,1.0,10.0,4.0,11.0,11.0,0.0,2.0,0.0,10.0,198.0,26.0,142.25,47.0,94.0,21.0,59.5,82.75,36.0,42.0,4.0,4.0,6.0,1.0,2.0,2.0,69.0,60.0,0.31,18.0,18.0,20.0,12.0,66.75,158.3340628627751,152.4274929443645,30.402353208170048,1.0,2.0,1.0,0.0029225693773261827,38.418982319677625,55.23897978748757,2.0,55.23808417164649,0.27718575518980987,0.34295383724374784,0.3429561543064754,1.0,361.3625628858471,115.90909837792657,1.2354436443756458,1.0,-0.0130084994383116,libsignal-protocol-java,0.75
0.75,3.0,3.0,3.0,1.0,21.0,1.0,14.0,6.0,2.0,4.0,4.0,0.0,0.0,1.0,12.0,4.0,13.0,27.0,0.0,2.0,0.0,10.0,310.75,43.75,164.5,45.0,100.0,119.5,78.0,113.0,40.75,73.0,11.0,11.0,13.0,5.0,3.0,4.0,76.75,63.0,0.7374999999999999,29.75,29.0,34.0,17.0,-8521.554286591607,601.3637967253785,9299.575284552273,11.009785215330204,4.524501994117443,24.659655778449014,0.9922875871934593,5.967044600121113,306.7053344536862,710.9504015727864,27.23977097488752,724.2741044487013,34.19229664033112,-24.389311867243784,-29.398000702891714,1.0,3362.8438176086124,3358.7666053307958,9.97873635574829,1.0,-0.646414041022158,ESPlorer,0.75
0.75,2.0,2.0,2.0,1.0,13.0,0.0,11.0,1.0,2.0,4.0,4.0,0.0,1.0,0.0,9.0,2.0,9.0,11.0,0.0,0.0,0.0,7.0,137.0,17.0,104.0,30.0,63.0,9.0,51.0,69.0,29.0,36.0,5.0,5.0,5.0,1.0,2.0,2.0,68.0,55.0,0.11,14.0,14.0,14.0,9.0,38.0,17.150186005801594,126.2457687412088,54.35214852988321,1.4135282723080944,4.11240860171616,1.0,0.16854298502973805,3.1179998413583085,11.875674348483889,4.358905415856633,11.876395904803934,0.4770537921719045,1.6648727030219403,1.6641493364674445,1.0,92.12879316723809,44.38777922076248,1.900973665510052,1.0,-0.11183759205475532,geofire-java,0.75
0.75,1.25,1.0,2.0,1.0,16.0,1.0,9.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,9.0,5.0,9.0,13.0,1.0,0.0,0.0,7.0,155.0,27.0,98.0,34.0,51.25,36.5,42.5,68.5,27.0,37.0,3.0,3.0,4.0,1.0,2.0,1.0,66.0,56.5,0.555,15.0,15.0,15.0,9.25,41.17310670718461,21.83885949483024,152.3380674924984,17.425792893923003,1.0,3.0,0.9997215284780632,0.25992697448392665,13.355085395974388,24.78978912387698,3.0,24.80713516177587,0.536927687208419,1.6830174636254533,1.5527587706149142,1.0,141.5227571617606,34.023093446740404,1.2784132374791268,1.0,0.04722357252067387,CircularReveal,0.75
0.75,2.0,2.0,3.0,1.0,20.0,0.0,14.0,5.0,2.0,5.0,5.0,0.0,0.0,0.0,6.0,3.0,7.0,10.0,0.0,0.0,0.0,6.0,115.75,11.0,59.0,20.0,36.0,47.0,37.0,49.0,22.75,29.0,5.0,5.0,5.0,1.0,2.0,2.0,44.5,31.0,1.135,14.0,14.0,14.0,7.0,116.75,0.0015616392735519347,2.5355143901829766,2.3379153134864055,1.0238774799232382,0.03860760844081843,1.0,0.0,0.007989571998925138,0.003994795688332033,1.0238779806093965,0.003994786943312088,0.0026631928868110534,0.0013315962549753212,0.0013315963257130997,1.0,165.5,157.5,65.9624060150376,1.0,-0.019174829423213868,ABAGAIL,0.75
0.75,2.0,2.0,2.0,1.0,7.0,0.0,6.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,3.0,31.0,4.0,24.0,7.0,13.0,12.0,6.0,11.0,6.0,5.0,2.0,2.0,3.0,1.0,2.0,0.0,50.0,50.0,0.45,4.0,4.0,4.0,3.0,21.69696719341472,15.0,29.31010865146841,18.774374324115705,2.244416254495996,3.2395380178310966,1.0,0.0,13.016178324248857,14.001796964649623,3.5280862882293134,14.051140383675495,0.5042213523653183,0.5404330563403681,0.5404358374884541,1.0,228.0,91.71437673272887,26.13222799999611,1.0,-0.057079397260285464,react-native-splash-screen,0.75
0.75,3.0,2.0,3.0,1.0,16.0,0.0,15.0,2.0,2.0,2.0,2.0,0.0,1.0,4.0,19.0,12.0,20.0,20.0,0.0,6.0,0.0,7.25,484.0,28.0,342.0,65.0,233.0,44.25,168.0,232.0,52.0,180.0,7.25,7.0,8.0,3.75,2.0,3.0,81.0,73.5,0.2025,48.0,41.0,51.0,31.0,153.03426728562968,11.759777530651538,0.0,0.0,1.0,0.0,1.0,0.03366751439104651,0.7505253164651712,11.705252075405507,1.0,11.845115471534157,0.2377487870856087,3.931444479215948,3.93603076291447,1.0,88.67628285130134,22.02375351579979,6.210636841358037,1.0,-0.18124973513668538,react-native-incall-manager,0.75
0.75,1.0,1.0,1.0,1.0,11.0,0.0,8.0,1.0,2.0,7.0,7.0,0.0,2.0,1.0,23.5,6.0,31.0,31.0,0.0,4.0,1.0,24.0,490.0,35.0,388.5,95.0,212.0,69.5,164.5,245.0,77.0,163.5,8.0,7.0,9.0,1.0,2.0,3.0,84.0,73.0,0.26,54.5,53.0,55.0,33.0,4.0,16.42157511727656,819.2030416743946,51.010822246526516,1.389877226162689,10.352797397639081,0.9974068744367519,0.5992600038036252,5.0,30.538545821676752,9.59993662996709,30.539283807241787,0.7436841545828746,5.239506774851874,5.239510905259676,1.0,532.9851240793948,340.1035870049888,1.3690153636857616,1.0,-0.15348679854613687,libsignal-service-java,0.75
0.75,2.0,2.0,2.0,1.0,15.0,0.0,14.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,7.0,2.0,8.0,9.0,0.0,1.0,0.0,8.0,72.0,9.0,59.25,18.0,33.5,3.0,29.75,43.0,13.0,29.0,4.0,4.0,4.0,1.0,2.0,2.0,54.0,33.0,0.03,10.0,10.0,11.0,9.0,72.94031211450316,20.207793875473108,37.550255002932516,3.0567623390485417,1.0,2.0,1.0,0.0,3.697678170642397,19.08144107743887,2.5300666441606827,19.114211366906428,0.204244265336898,3.6466457116425315,3.7075413659709033,1.0,2007.7297678418865,118.9240399494839,2.662249340621749,1.0,-0.16247025201947723,MarkdownView,0.75
0.75,1.0,1.0,1.0,1.0,9.0,1.0,7.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,60.0,14.0,41.0,14.75,18.75,7.0,18.0,27.0,13.0,13.75,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.13,4.0,4.0,4.0,3.0,81.0,4.539765959862765,7.826348790333835,59.25339593423348,1.0,0.5826845817150175,1.0,0.0,1.0510005692555033,1.1031018958924728,1.3283573557016288,1.103102761653818,0.04111378794143418,0.04505080590056721,0.04505185322641451,1.0,299.6646796624681,120.8261782376131,0.6293083722333852,1.0,-0.08775397384604106,dcevm,0.75
0.75,2.0,2.0,3.0,1.0,26.0,0.0,18.0,7.0,1.0,3.0,3.0,0.0,2.0,1.0,11.0,0.0,12.0,12.0,0.0,1.0,0.0,11.0,447.0,21.0,314.5,104.0,233.5,139.5,118.0,152.5,79.0,78.5,7.0,7.0,8.0,4.0,2.0,4.0,0.0,0.0,0.6950000000000001,30.5,30.5,32.0,16.0,357.0,1.0912937073995117,136.84934825584952,387.19505344951074,5.0,4.0,1.0,1.0,8.460422215864007,5.207806056971217,4.138397882107813,5.207805670085865,0.5748863237137629,0.6369468556558275,0.6369474931672843,1.0,132.5,64.5,1.6038528465612938,1.0,-0.024651969369239555,wycheproof,0.75
0.75,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,1.0,8.0,8.0,0.0,4.0,2.0,44.75,7.0,47.0,75.0,1.0,0.0,0.0,47.0,518.5,54.0,436.75,163.0,232.0,37.0,181.75,277.0,111.0,167.75,26.0,26.0,30.0,14.0,2.0,7.0,95.0,94.0,0.13,64.0,64.0,67.0,53.0,1221.3187810389566,214.0,314.0,58.494318003626304,1.0,2.858093097359693,1.0,0.18154533808237383,94.67272576697802,89.89663815380919,2.0,89.8964310306943,0.39071075969904495,0.5220142327305083,0.5220382783066103,1.0,1149.802463569786,717.1752702416798,5.061623220078523,1.0,0.5681094380030949,facebook-java-business-sdk,0.75
0.75,1.0,1.0,1.0,1.0,15.5,1.0,9.0,5.0,1.0,4.0,4.0,0.0,0.0,1.0,6.0,2.0,6.0,11.0,0.0,0.0,0.0,5.0,87.0,12.0,50.0,19.0,29.0,29.0,26.0,35.5,16.0,21.0,3.0,3.0,3.0,1.0,2.0,1.0,56.5,50.0,1.0,9.0,9.0,9.0,6.0,74.92468127358424,10.260832488430614,31.587585823765572,5.799817898274126,1.0,0.7798843505676615,1.0,0.0014093459472922908,13.757430561797193,24.00500744270996,1.477991175915743,24.00507504055662,0.1428456251440355,0.2380795511771272,0.23808000507521604,1.0,243.70515110891324,230.06913770090972,105.22350656370801,1.0,-0.041136567795371365,FastDFS_Client,0.75
0.75,2.0,1.0,2.0,1.0,12.0,1.0,11.0,0.0,1.0,5.0,5.0,0.0,1.0,2.0,7.0,7.0,8.0,8.0,2.0,0.5,1.0,3.0,96.0,17.0,74.5,27.0,47.5,3.0,38.0,49.0,24.5,27.5,3.0,3.0,3.0,1.0,2.0,1.0,70.5,69.0,0.06,13.0,11.5,13.0,8.0,53.15360183107222,6.529043999566971,56.732888878642264,2.057582329829379,1.1055156474547005,2.1276984163085264,1.002560384793482,0.07005815026438121,5.980829286827626,19.179154349088613,2.7290275449236305,19.27573071447389,0.5143885599265039,1.7886888307632451,1.7886846953293731,1.0,168.8980343333387,53.027495903540114,1.5163548838016654,1.0,-0.10080496208710471,Telecine,0.75
0.75,2.0,2.0,2.0,1.0,17.25,1.0,14.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,3.25,1.0,4.25,5.0,0.0,0.25,0.0,3.0,62.25,7.0,39.25,10.5,29.0,7.0,18.25,26.0,10.25,18.0,3.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,0.2625,7.0,7.0,7.0,5.0,76.44447109338022,3.639888278112285,174.118190526065,20.334605147271606,2.0141664248776276,3.1351304955248764,0.9344832922876873,0.6573833717568855,4.659652445851126,15.605879265336274,3.1158657984394917,15.776294214099542,2.068839383128693,4.4378661370818655,4.446824573062017,1.0,6.972868051542823,2.411583188235273,1.0182300777727487,1.0,-0.45701513745011924,Bolts-Android,0.75
0.75,3.0,3.0,4.0,1.0,21.0,0.0,13.5,0.0,1.0,3.0,3.0,0.0,1.0,4.0,8.5,4.0,9.5,9.5,0.0,2.0,0.0,7.0,186.0,21.0,164.0,41.5,123.5,7.0,71.0,112.5,44.0,71.0,9.5,9.5,9.5,5.0,1.0,3.0,78.0,66.0,0.06,34.0,34.0,34.0,18.0,72.76651271679435,27.0,184.0,43.23463245375812,2.0,5.211132636989912,1.0,0.20492774658753715,7.112513707750024,19.853052436720326,5.10802962830957,20.14687310804647,1.2414936242622665,3.334320206388206,3.3345252751772776,1.0,57.5,25.5,4.8545773389755755,1.0,0.0,jieba-analysis,0.75
0.75,2.0,2.0,2.0,1.0,19.75,0.0,17.0,2.0,1.0,4.0,4.0,0.0,0.0,3.0,6.0,3.0,7.0,9.0,0.0,1.0,1.0,5.0,152.75,16.75,111.0,37.0,79.75,25.75,62.75,83.5,34.0,49.5,5.0,5.0,6.0,1.0,2.0,3.0,66.0,63.5,0.37,15.0,14.75,15.0,8.0,127.51170491639033,12.691990726233698,72.0,24.996934968094198,1.0,1.6443457074746488,1.0000153735414077,0.12222963209346474,3.8818247949184443,9.87157740381335,2.009088593104451,9.871597775932742,0.3664442042412466,1.0135513881447944,1.0143560078786034,1.0,76.03931983510095,45.33372213894153,1.0051479578216047,1.0,-0.07445377711326646,gcm,0.75
0.75,1.0,1.0,2.0,1.0,16.0,0.0,11.0,4.0,1.0,2.0,2.0,0.0,8.0,10.0,3.0,0.0,9.0,9.0,0.0,4.0,0.0,5.0,175.0,16.0,108.0,33.0,80.0,53.0,61.0,80.0,37.0,43.0,4.0,4.0,4.0,4.0,2.0,2.0,75.0,63.0,0.58,14.0,14.0,14.0,11.0,33.0,10.0,160.59681672989552,33.30527484780315,8.479080774499666,3.0,1.031305583000785,0.0,4.84523633964624,2.9734655835741064,3.0,2.971718613221994,2.85579463777299,1.5017211125187278,1.501595643561455,1.0,144.431307784539,40.460695665663955,134.60670031491432,1.0,-0.26576861649906997,Android-RateThisApp,0.75
0.75,1.0,1.0,1.0,1.0,10.0,0.0,8.0,1.0,1.0,4.0,4.0,0.0,2.0,1.0,4.0,1.0,9.0,9.0,0.0,1.0,0.0,6.75,83.75,12.0,62.0,22.0,32.75,7.0,28.75,41.0,19.75,25.0,3.0,3.0,3.0,1.0,2.0,2.0,66.0,49.25,0.44,13.0,13.0,13.0,10.0,52.75003804080083,7.943886159316489,78.41483161217774,120.60322817217104,1.3420387969776217,4.0,1.0,0.06891866125945836,4.403403234486856,14.646341666324993,4.205662689103832,14.646364493157805,0.4773421423430484,1.9998263884078975,1.9998274366792717,1.0,179.8182800283642,47.877620109681146,4.192831486612824,1.0,-0.11414101862559504,RESTMock,0.75
0.75,2.0,2.0,2.0,1.0,16.0,1.0,9.0,5.0,1.0,2.0,2.0,0.0,1.0,0.0,7.0,7.0,7.0,10.0,0.0,0.0,0.0,7.0,88.0,17.0,65.0,21.0,32.0,32.0,29.0,48.0,22.0,22.0,4.0,4.0,4.0,1.0,3.0,1.0,80.0,71.0,0.68,11.0,11.0,11.0,7.0,9.0,2.9626950954629914,88.3419121833063,4.2078082934067425,1.0,4.552270644721091,1.0,0.0,5.386474504270231,17.222978091826935,4.691969647483319,17.339583604271297,1.1629041510667015,4.111111111111111,4.111111111111111,1.0,1969.1885367968873,63.0,3.9204915676580434,1.0,-0.0014646276386258705,poster-generater,0.75
