,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,file_la,file_ld,file_lt,file_age,file_ddev,file_nuc,own,minor,file_ndev,file_ncomm,file_adev,file_nadev,file_avg_nddev,file_avg_nadev,file_avg_ncomm,file_ns,file_exp,file_sexp,file_rexp,file_nd,file_sctr,project,quantile
0.5,2.0,2.0,2.0,1.0,11.0,1.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,7.0,7.0,0.0,2.0,0.0,5.0,128.0,23.0,106.0,38.0,63.0,2.0,49.0,72.0,35.0,37.0,5.0,5.0,5.0,3.0,2.0,3.0,42.0,21.0,0.03,20.0,20.0,20.0,11.0,19.0,6.498154006390127,142.6844056427869,13.539339964688947,3.1752032639798156,12.909931335633948,0.6670383138777318,3.0,27.709970748839094,163.13788570446675,12.898206460037185,163.1376285717821,6.018486645051247,35.05412782630021,35.053478009047765,1.0,12.0,8.484025037327148,1.1707479511233991,1.0,-0.2891814483728234,react-native-push-notification,0.5
0.5,2.0,2.0,2.0,1.0,15.0,0.0,13.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,6.0,1.0,7.0,12.0,0.0,0.0,0.0,4.5,125.0,14.5,94.5,29.0,53.0,10.0,49.0,69.0,29.0,40.5,5.0,5.0,6.0,1.0,2.0,2.0,35.0,32.0,0.08,16.0,16.0,16.0,8.0,-10.834323074784251,54.13547923096665,358.82057204246956,152.37803171855535,2.211657181827947,6.5764296595266,0.9605856074584448,0.48232966630460483,11.882308959507101,46.85027325172909,6.511503149601941,46.85010181193442,1.8612853039692514,7.614023582013106,7.614021436962087,1.0,566.9852262437981,126.827918884289,3.7491088666017114,1.0,-0.09343276472385129,t-digest,0.5
0.5,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,2.0,2.0,0.0,1.0,0.5,1.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,37.5,5.0,32.5,8.5,21.0,1.5,13.5,18.0,9.0,10.5,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.10500000000000001,4.0,4.0,4.0,3.0,11.252333219020041,6.271792029375341,37.0,15.531706052162042,2.3298095755345307,8.420456521829816,0.7222568238795419,0.6744566312545464,28.3612470500685,88.32775424049818,8.458561731433223,88.32777000534367,3.678730991979524,14.833446446524622,14.833438095962945,1.0,99.03091028228005,27.395789007550572,8.226206666573532,1.0,-0.26045436585045284,Android-Rate,0.5
0.5,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,10.0,0.0,0.0,0.0,2.0,45.5,5.0,20.0,10.0,5.0,21.0,9.0,12.0,8.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.105,3.0,3.0,3.0,2.0,26.0,1.0487006753324186,36.97729615114517,27.59063750592646,1.037056052139766,1.4776644856758783,1.0,0.0,2.0571766169454864,5.10066537374458,1.8645359143840237,5.100665289924095,0.11174116631050593,0.283854201782288,0.28385413870297416,1.0,79.62192301327545,68.39551615315582,74.72349036015179,1.0,-0.21444988549946006,instagram4j,0.5
0.5,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,39.0,5.0,29.0,10.0,15.0,3.0,10.0,16.0,8.0,9.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.09,4.0,4.0,4.0,3.0,65.0,0.0,0.0,0.0,1.0929159373633164,0.09631582894775281,0.9988051805003344,0.0,10.018895689091144,3.12471350073567,1.069093999228967,3.1250691875828474,0.11811805472979442,0.04134996405868406,0.041326756848033434,1.0,624.0284456298849,142.19936999762194,1.00128087216958,1.0,-0.010176141898222269,android-test,0.5
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.5,0.0,123.0,73.5,106.5,0.0,103.0,107.5,73.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.1838596201678,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3594.082416508192,3039.4657791085383,0.0,1.0,-0.005637378038967623,react-native-sensitive-info,0.5
0.5,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,21.0,3.0,16.0,7.0,6.0,0.0,4.0,7.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,28.0,0.16342243442307947,0.3441829009871178,1.3584131959673225,1.3458983076527526,0.10966419038585393,1.0,0.0734962381149931,0.6787236996881101,0.7290666060683554,1.0465009601827442,0.7292523746233602,0.24075400763261795,0.1417765956108378,0.1417953229934234,1.0,34.445783934542966,4.634427990696229,4.066671176769669,1.0,-0.19493609937541367,quarkus-quickstarts,0.5
0.5,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,8.0,3.0,8.0,12.0,0.0,0.0,1.0,6.0,64.0,16.0,50.0,19.0,20.0,3.0,24.0,35.0,17.0,17.0,4.0,4.0,4.0,1.0,2.0,2.0,60.0,60.0,0.03,7.0,7.0,7.0,5.0,4.0,18.85781602250217,126.07510267665936,61.71407722549904,1.0,8.405304968196127,0.9312286723791011,1.0,2.239254406536609,12.75164813234888,8.123537707776283,12.751144782298793,0.6955124189928653,3.1583016990132364,3.156728932924531,1.0,73.26870901347459,33.191930657048175,16.00558686826612,1.0,-0.2612180103277642,nice-spinner,0.5
0.5,2.0,1.0,2.0,1.0,10.0,0.0,9.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,9.0,4.0,9.0,9.0,0.0,1.0,0.0,7.0,160.0,20.0,135.0,34.0,62.0,9.0,48.0,74.0,29.0,39.0,5.0,4.0,6.0,1.0,2.0,2.0,68.0,66.0,0.06,13.0,13.0,14.0,9.0,30.388653400170877,7.470988030829517,125.5327164460243,41.26151227488955,1.4544453126071322,9.338425681422972,1.0,0.0,14.85280632357852,283.6321915728342,9.807239786772067,283.63218705935986,1.8564696580875566,49.30773414174549,49.30765768996056,1.0,262.9376586608049,66.4985123575774,1.3885853066180935,1.0,-0.2625620558729471,UsbSerial,0.5
0.5,1.0,1.0,2.0,1.0,11.0,0.0,8.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,7.0,2.0,7.0,7.0,0.0,0.0,0.0,5.0,147.0,11.0,102.0,24.0,58.0,12.0,36.0,61.0,19.0,39.0,5.0,3.0,5.0,1.0,2.0,1.0,43.0,31.0,0.14,20.0,15.0,20.0,10.0,61.89820398393423,27.0,38.0,23.20086597546289,2.701441095059058,6.9488835620447515,0.912343648874519,0.38996734018723317,4.171107081124189,14.232640390911756,7.297257166022039,14.232642975646527,1.5400007384856036,5.855338599191444,5.854630016641441,1.0,12.376389723985683,10.124185322114016,1.0036083899577004,1.0,-0.3330962971690444,cordova-crosswalk-engine,0.5
0.5,1.0,1.0,1.0,1.0,15.5,0.0,11.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,6.0,3.5,7.5,7.5,0.0,1.0,0.5,6.0,131.0,16.0,93.0,27.0,62.0,19.0,44.5,65.0,28.0,37.5,3.0,3.0,3.5,1.0,2.0,1.0,66.0,53.5,0.195,12.0,12.0,13.0,8.0,0.5,10.30657881460355,144.11342569426668,0.9563314345386535,1.4698472839664103,13.77267135393352,0.9666740221775393,2.712258916462205,10.33043802713916,150.92920553714492,13.42868940226137,150.92524770551827,2.419738039025768,36.12275726619721,36.122760861769876,1.0,178.6033208112137,42.520463592175815,34.12985767056251,1.0,-0.3383460607151614,ahbottomnavigation,0.5
0.5,1.0,1.0,1.0,1.0,6.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,11.0,11.0,0.0,0.0,0.0,11.0,100.0,12.0,82.0,24.0,40.0,3.0,27.0,46.0,20.0,25.0,4.0,4.0,4.0,1.0,2.0,1.0,0.0,0.0,0.04,15.0,14.0,15.0,11.0,22.343144612455283,0.9639467799318124,69.49106318045261,2.9526967592592595,2.5887342045293553,2.127119596806459,0.9216158351768511,1.0823360817705563,7.657348414761395,10.218645886866309,2.752673299304977,10.303337537184513,2.0,2.1607283780559756,2.1633863836059195,1.0,77.1101749907548,8.264039967308968,1.359410230978788,1.0,-0.3568640864967682,lottie-react-native,0.5
0.5,2.0,2.0,2.0,1.0,12.0,0.0,8.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,10.0,5.0,11.0,11.0,0.0,1.0,0.0,4.0,165.0,31.0,95.0,28.0,50.0,22.0,40.0,66.0,34.0,41.0,3.0,3.0,5.0,3.0,2.0,1.0,75.0,66.0,0.17,19.0,19.0,19.0,14.0,24.568645861864503,18.1320381104971,137.6674696154319,8.053762015153069,3.0,4.279673980102956,0.8356883070258581,0.758467329581876,18.35150724629426,23.681151266569124,4.590058215467132,23.68114967783486,3.7343074216766063,4.786453884533928,4.786453104456585,1.0,24.009765543613085,7.234589070245329,1.2605776741633017,1.0,-0.28442666369211067,ThinDownloadManager,0.5
0.5,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,6.0,6.0,0.0,0.0,0.0,4.0,56.0,9.0,41.0,16.0,21.0,0.0,18.0,28.0,13.0,14.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,9.0,9.0,9.0,7.0,9.517741901408252,1.0,100.79046532086392,18.654198227653648,1.9755081787376472,1.9991633866463423,0.9517208413877519,0.0003839165033513378,3.6266645824964083,5.325697361212547,2.21379947822494,5.325230992958497,0.6315397595446637,0.6978111001243424,0.6965573773080285,1.0,99.6684492683089,42.98751713604477,2.345490118698085,1.0,-0.1708650891676492,react-native-bottom-sheet-behavior,0.5
0.5,1.0,1.0,1.0,1.0,12.0,1.0,8.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,6.0,8.0,0.0,0.0,0.0,5.0,101.0,18.0,72.0,20.0,41.0,12.0,32.0,49.0,19.0,27.0,2.0,2.0,2.0,1.0,1.0,1.0,5.0,0.0,0.18,11.0,11.0,11.0,6.0,26.0,6.07747287505683,95.97754827246933,43.34537191800585,1.2909649653341548,3.0,0.9946125721477383,0.04014558034513967,11.220875274352542,27.785522943212836,3.356783367204708,27.78555637998291,0.83538437355545,2.255618137165952,2.255639843482312,1.0,522.3919246300982,75.48049189339942,1.274195631415286,1.0,-0.22048334542662873,rocker,0.5
0.5,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,6.0,8.0,0.0,0.0,0.0,5.0,75.0,13.0,47.5,17.0,27.0,4.0,23.0,33.5,14.0,19.0,2.0,2.0,2.0,1.0,2.0,1.0,41.0,31.5,0.10500000000000001,8.0,8.0,8.0,6.0,15.0,10.311899359787263,91.28554249387801,14.500347885950033,1.5396051885904882,3.546292683915436,0.9462178268143937,0.08019964934957466,4.14325244051814,13.17797126874459,3.6539468680696117,13.177960128298125,1.0,3.45078772869576,3.4507900961668945,1.0,96.94270256364635,81.77814710210548,3.961756052197833,1.0,-0.31894107687710005,droid-fu,0.5
0.5,2.0,2.0,2.0,1.0,14.0,0.0,13.5,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,2.5,41.5,6.0,35.5,7.5,27.5,3.0,22.0,27.0,9.0,20.0,5.0,4.0,5.0,1.0,2.0,2.0,4.0,0.0,0.03,5.5,5.5,6.0,3.0,-233.20537141477774,28.653371550399243,314.8165971676476,125.11143739055996,2.1487590214800063,4.180846767406759,0.9234218253728089,0.7215473852414889,7.580552229383665,98.74443566211397,4.274219379727606,98.99195522382499,0.1684941061201135,0.0,0.0,1.0,186.9286386818661,48.96727215179736,0.7256215353448854,1.0,0.4088586387461337,react-native-picker,0.5
0.5,1.0,1.0,1.0,1.0,8.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,4.0,7.0,8.0,0.0,1.0,0.0,5.0,91.0,17.0,68.0,24.0,37.0,2.0,30.0,44.0,21.0,23.0,2.0,2.0,2.0,1.0,1.0,1.0,70.0,63.0,0.03,11.0,10.0,11.0,7.0,22.146451148901505,8.86458026563318,83.0,26.563965506641257,3.8769011565359466,4.049741152733064,0.9543250973142922,0.2806723361204487,61.600529672275826,68.92855294532791,4.351930372346558,68.92854384486876,1.9369096612885117,2.9854051462623974,2.9853963793774914,1.0,487.7497014519623,39.87662235686834,1.2663184444273088,1.0,-0.22277803334566745,DebugDrawer,0.5
0.5,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,7.0,0.0,0.0,0.0,2.0,47.0,5.0,33.0,11.0,17.0,0.0,11.5,20.0,9.0,11.0,2.0,2.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,5.5,5.5,6.0,4.0,12.591339965854385,6.89866694776124,45.08269936737781,34.200317306782416,1.0723006038879452,3.0,1.0,0.022564736392958508,4.9998276096742265,16.608866055429708,3.0614147157480742,16.608863251243072,0.5357561699057706,1.7891651107196465,1.7891666047222907,1.0,141.85320295126195,45.42550400166486,2.0981030859197336,1.0,-0.1788404965303002,android_packages_apps_UnifiedNlp,0.5
0.5,1.0,1.0,1.0,1.0,11.0,0.0,9.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,5.0,3.0,5.0,5.0,0.0,0.0,0.0,4.0,64.0,12.0,47.0,17.0,29.0,5.0,22.0,31.0,13.0,19.5,3.0,3.0,4.0,1.0,2.0,1.0,58.5,56.0,0.1,7.0,7.0,7.0,5.0,-18.782390850575467,12.449919060524323,154.166098947156,46.76290353241674,2.0,7.025090193605996,0.8735994958118294,0.1829573396122982,15.228495498135755,55.60304106705786,6.986765273505698,55.60299095317923,2.348777744890301,8.449199855540147,8.449169965987142,1.0,84.74874366742938,73.5143156557695,1.3366046825945475,1.0,-0.19335123397506204,walt,0.5
0.5,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,5.0,6.0,0.0,0.0,0.0,3.0,36.5,8.0,28.0,13.0,9.0,1.0,9.0,15.0,9.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.05,5.0,5.0,5.0,5.0,14.0,2.4556253531140744,41.97048416843331,29.47246103913372,1.0,4.166641189253382,1.0,0.0,6.0,34.5,4.503595047958236,34.5,0.4282959463600103,2.8410224865118017,2.841022878249123,1.0,137.24358671308403,52.75187450801852,1.0074871486077102,1.0,-0.20543030962916148,problem,0.5
0.5,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,23.0,4.0,17.0,10.0,6.0,0.0,6.0,10.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,12.0,9.017832238420759,24.762581044056372,22.69832178544365,1.3948123380942963,2.168810400287833,0.9924796635709312,0.0,13.084776271746671,25.590079963765056,2.5466561736695876,25.590081100145916,0.8942128128279307,1.7936077156598487,1.793606818910716,1.0,1637.3704914821074,164.17790716777284,1.415687608099499,1.0,-0.22026568353238943,SpringCloud,0.5
0.5,1.0,1.0,1.0,1.0,9.0,0.0,5.0,2.0,1.0,4.0,4.0,0.0,1.0,0.0,6.0,3.0,8.0,12.0,0.0,1.0,0.0,7.0,107.0,16.0,53.0,19.0,31.0,37.0,26.0,39.0,17.0,21.0,3.0,3.0,3.0,1.0,1.0,1.0,66.0,46.0,0.67,12.0,12.0,12.0,8.0,-8.496473196021977,2.465140333119987,140.06786179638138,63.03792843037125,3.5881325779153688,9.698404053289304,0.9127028512120191,1.480693516201884,13.269168038757591,63.08684325472578,9.60248540683085,63.08684007463989,2.7199602881573863,14.19451328086135,14.194522109469688,1.0,89.0,73.66432005573408,9.838388506493581,1.0,-0.2744733293066283,jira-client,0.5
0.5,2.0,2.0,2.0,1.0,14.0,0.0,10.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,6.0,7.0,0.0,0.0,0.0,6.0,111.0,17.0,68.0,20.0,42.0,19.0,30.0,46.0,19.0,28.0,3.0,3.0,4.0,3.0,1.0,2.0,33.0,0.0,0.25,12.0,12.0,13.0,8.0,18.176540917742948,4.301188116501192,124.58920182954492,146.06785017598997,2.0,4.421634530775463,0.9721578620657809,0.18739562516475544,3.131048474493418,8.042653213064415,4.45051010632568,8.042644959269664,1.0,2.6845104330328904,2.684511915148082,1.0,173.3095253171577,66.06909412336266,2.8513036797631592,1.0,-0.3446832441935802,Hive-JSON-Serde,0.5
0.5,1.0,1.0,1.0,1.0,8.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,2.0,33.0,4.0,24.0,9.0,14.0,1.0,8.0,13.0,7.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.01,4.0,4.0,4.0,4.0,37.268901292707994,30.00265981894309,42.0,54.67229467414554,1.8508514071867208,2.0,1.0,0.0,15.223383687477611,21.460092515973408,2.0,21.329758779833366,0.0,0.0,0.0,1.0,379.53962786043917,100.38670216722446,2.050444811976384,1.0,-0.2045381074894585,react-native-google-signin,0.5
0.5,1.0,1.0,1.0,1.0,11.0,0.0,10.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,25.0,3.0,23.0,4.0,18.0,0.0,11.0,15.0,6.0,10.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,-15.115562616458327,12.398971764798436,70.70386438473916,48.78350107832376,0.9917676114681062,5.712015761828627,0.9979063385399353,0.02516133640431653,3.2096575139354537,35.50010918091325,6.079218385763959,35.500141766833565,0.6790653487723025,8.368800222825978,8.368683684626209,1.0,114.33729193057347,87.51101858740165,0.9913440066543713,1.0,-0.2614973534003221,socket.io-client-java,0.5
0.5,2.0,2.0,2.0,1.0,9.0,0.0,8.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,0.0,0.0,1.0,1.0,43.0,5.0,34.0,10.0,17.0,4.0,11.0,21.0,9.0,11.0,4.0,4.0,5.0,1.0,2.0,2.0,0.0,0.0,0.1,5.0,5.0,7.0,2.0,-79.86401885093169,2.113838578862193,184.07594283973944,13.042296022390097,1.032715607714527,1.1287553042672085,0.9999689765064724,0.04678292094365998,0.5368636691900389,2.4347203026316686,1.8950672801207564,2.4347100942912467,0.1333289003989897,0.6530307050849111,0.6530145088299745,1.0,142.07449699982007,136.45419189875983,3.5587002618327066,1.0,-0.057480130317915525,DroidPlugin,0.5
0.5,2.0,2.0,2.0,1.0,11.0,0.0,10.0,0.0,1.0,3.0,3.0,0.0,0.0,2.0,5.0,3.0,6.0,7.0,1.0,0.0,0.0,2.0,143.0,19.0,116.0,32.0,78.0,1.0,60.0,87.0,29.0,54.0,5.0,4.0,5.0,1.0,2.0,2.0,50.0,33.0,0.0,20.0,20.0,21.0,9.0,2.0,35.84760670234132,324.89783468893864,32.046172838021356,2.4037029571303115,7.0,0.8768278594335568,0.6066029688002952,17.259441539375008,76.87581236762041,6.973205056640538,76.87432050997384,2.5626770822133906,10.611413239597114,10.611870623049004,1.0,96.16866871345957,49.17009322337109,58.33826388210727,1.0,-0.09092902310974292,TagMo,0.5
0.5,1.0,1.0,1.0,1.0,7.0,0.0,5.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,11.0,3.0,11.0,22.0,0.0,0.0,1.0,10.0,116.0,16.0,86.0,25.0,41.0,11.0,37.0,56.5,21.0,36.0,4.0,3.0,4.0,1.0,2.0,1.0,65.0,50.0,0.17,19.0,17.0,19.0,11.0,15.0,10.0,123.5,9.401425953873884,1.4766488871054495,4.550750133843385,1.0,0.0,39.87323973496461,120.46230248734507,4.749673185852861,120.46227077003454,2.1792938174327774,8.795866069251801,8.795866889890199,1.0,686.4187322440054,258.66314946197434,1.3021994249170763,1.0,-0.19107623561386688,android-transition,0.5
0.5,1.0,1.0,1.0,1.0,9.0,0.0,6.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,100.5,0.0,0.0,0.0,2.0,39.0,2.0,29.0,10.5,14.0,3.0,12.0,19.0,8.0,10.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,0.04,4.0,4.0,4.0,2.0,-153.4588822766232,42.25004601387001,272.01347219434433,35.857586143565136,1.9633111973893616,4.372959774399306,0.9842590153674788,0.2490431802250878,29.938579770947605,88.35636975021691,4.36776023214423,88.35667492105864,1.6481013363212718,4.272914001792282,4.272720860849768,1.0,769.6465719696105,164.07812143376577,1.002215969860673,1.0,-0.07270345594059888,AndroidJSCore,0.5
0.5,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,5.0,0.0,6.0,9.0,0.0,0.0,0.0,5.0,50.0,10.0,36.5,14.0,20.0,2.0,18.0,26.5,13.5,13.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.05,7.0,7.0,7.0,5.0,17.207318749799732,2.0,51.44753318171594,90.34789486090433,2.1034640652511962,5.790712356869605,0.9332364343691262,0.6377839040524191,4.317223396315076,12.235739475395505,5.838097312853365,12.235666573117392,0.3046281516126662,0.7776654733784217,0.7748456502323642,1.0,85.6369347753177,34.029748656654846,2.353187103482632,1.0,-0.2034344544607627,LicensesDialog,0.5
0.5,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,33.0,6.0,27.0,11.0,12.0,0.0,11.0,18.0,9.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,19.0,0.0,4.0,4.0,4.0,4.0,15.46197363891744,4.0,41.396367948235294,50.70256827775649,1.0,4.0,1.0,0.0,4.945026210904278,24.434155074362383,4.361296585052873,24.434135255516473,0.34080935262361556,1.8700899248794247,1.870090249232629,1.0,607.4249644680525,575.7949346063424,3.925816601763098,1.0,-0.19514658869760995,tomighty,0.5
0.5,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,5.0,1.0,9.0,10.0,0.0,0.0,0.0,5.0,98.0,14.0,71.0,23.0,41.0,3.0,36.0,54.0,21.0,28.0,2.0,2.0,2.0,1.0,1.0,1.0,25.0,9.0,0.05,13.0,12.0,13.0,9.0,16.430115435670444,21.402570484045164,80.05297716304253,13.305779025315822,1.5909195832583212,6.728606861357306,0.9677062076418734,0.3858017226465362,22.682334316558954,110.31876952660954,7.153614010295162,110.31877048853602,2.603440872783759,19.096787831368427,19.09682074924939,1.0,199.2671506918998,135.25735353954505,16.379237119864406,1.0,-0.20329791770284128,hawk,0.5
0.5,2.0,2.0,2.0,1.0,14.0,0.0,11.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,9.0,6.0,11.0,12.0,0.0,2.0,0.0,4.0,184.0,22.0,132.0,41.0,74.0,16.0,67.0,97.0,41.0,53.0,6.0,6.0,7.0,1.0,1.0,2.0,70.0,54.0,0.1,25.0,25.0,25.0,14.0,32.0,85.0,273.1787342529328,107.7310485504857,3.0,5.477326222691364,0.9175350931448706,0.0,18.0,21.17831718561356,5.58543998584697,21.17826901426158,1.302190038597966,2.2420918125080536,2.2420576017766094,1.0,240.81184715382426,92.31432094919425,1.8759726676292452,1.0,-0.17735295586494032,AndResGuard,0.5
0.5,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,3.0,6.0,0.0,0.0,1.0,2.0,34.0,5.0,25.0,12.0,16.0,4.0,13.0,17.0,10.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.15,3.0,3.0,3.0,3.0,13.173813552388832,5.6949560446070535,36.327029458857666,109.8052971583119,5.1590330936036715,4.013648923029478,0.7662880259500175,0.96951860194051,9.82368620326009,19.156226452464388,4.322117141816765,19.156223182376884,1.0323510675441643,2.4808400521843854,2.480839960809594,1.0,27.73047486009168,7.661502695823394,1.5225975031452628,1.0,-0.2584125348967671,ShortcutBadger,0.5
0.5,2.0,2.0,2.0,1.0,17.0,1.0,14.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,3.0,162.0,21.0,138.0,37.0,80.0,5.0,62.0,89.0,27.0,56.0,4.0,4.0,5.0,1.0,1.0,2.0,33.0,30.0,0.04,12.0,12.0,12.0,5.0,12.0,5.294109623613021,150.1638917169396,12.805067087022236,3.0,8.976098781985053,0.7490599601235467,0.8189522900725777,40.495891911659015,149.36743482171048,9.137435002943377,149.36742222280438,7.935379591190105,32.54182706206394,32.54178934713512,1.0,60.79984723393275,46.37423693437197,14.762499465022358,1.0,-0.29395652461380695,storm-yarn,0.5
0.5,1.0,1.0,1.0,1.0,10.0,0.0,10.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,11.0,0.0,0.0,0.0,2.0,52.0,5.0,39.0,13.0,17.0,1.0,14.0,21.0,11.0,11.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.01,4.0,4.0,4.0,3.0,33.9550097279712,16.077474404497615,62.602679758247604,1.5882064134743379,1.524571311630889,3.4443837985867773,0.98763994542816,0.0,33.036342960993274,23.708605598204045,3.7130550084175153,23.70912459776673,0.6763654608189519,3.0082631647313556,3.008267908812498,1.0,132.70780257395214,81.64606631059094,6.538791948424471,1.0,-0.15998251472873634,ea-async,0.5
0.5,1.0,1.0,1.0,1.0,11.0,1.0,7.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,3.0,65.0,9.0,46.0,15.0,27.0,9.0,20.0,31.0,15.0,14.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,5.0,5.0,5.0,4.0,23.890984081801093,4.0,80.0,24.89770844423735,1.0,4.681417362314717,0.9683344298910552,0.0,4.696993530873933,118.05263025868003,5.116623675708333,118.05270742110214,0.7031643384217161,21.550291295230384,21.55021577755608,1.0,388.93980083403153,137.6634317195925,13.70142026795807,1.0,-0.28608571268837596,ReactiveNetwork,0.5
