,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClassMethod,CountDeclClassVariable,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,file_la,file_ld,file_lt,file_age,file_ddev,file_nuc,own,minor,file_ndev,file_ncomm,file_adev,file_nadev,file_avg_nddev,file_avg_nadev,file_avg_ncomm,file_ns,file_exp,file_sexp,file_rexp,file_nd,file_sctr,project,quantile
0.25,1.0,1.0,1.0,1.0,10.0,0.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,28.0,4.0,24.0,8.0,13.0,0.0,10.0,15.0,6.0,8.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,-1.3893612645190707,4.0,54.400579705763406,15.019699074074076,2.0,4.0,0.9008847248961037,0.0,9.0,24.0,4.0,24.0,1.0,1.9347826086956519,1.9347826086956519,1.0,155.0,153.56435889730048,1.0027295086325292,1.0,-0.3135976063946947,linuxdeploy,0.25
0.25,1.0,1.0,1.0,1.0,7.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,40.0,5.0,28.5,10.0,15.0,5.0,13.0,18.5,8.5,10.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.07,3.0,3.0,4.0,1.5,13.5,0.0,0.0,0.0,1.0,0.0,0.991867656775276,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,81.5,75.5,0.5522914976467179,1.0,-0.18970953932385878,brickhouse,0.25
0.25,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,28.0,2.0,22.0,4.0,13.0,3.0,6.0,12.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.01,2.0,2.0,2.0,1.0,-306.3694011631334,1.425872397396006,378.0,0.3859953703703704,1.0,13.0,0.9559007916892404,0.0,22.0,274.0,13.0,274.0,2.1111111111111107,26.83333333333333,26.83333333333333,1.0,107.0,14.0,1.2797655668166952,1.0,-0.4774912381009875,FinestWebView-Android,0.25
0.25,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,27.0,3.75,21.0,6.0,11.0,3.0,3.0,7.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.06,5.0,5.0,5.0,5.0,1.0,2.0,52.0,0.3596064814814815,1.0,3.0,0.9350500715307583,0.0,2.0,5.0,3.0,5.0,0.4,1.0,1.0,1.0,19.0,3.0,1.0001322520532,1.0,-0.430827083453526,tut-spring-boot-oauth2,0.25
0.25,1.0,1.0,1.0,1.0,10.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,26.0,4.0,19.0,6.0,10.0,1.0,10.0,14.0,5.0,8.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.06,2.0,2.0,2.0,1.0,-227.031378074305,1.0,241.0,0.3759259259259259,1.0,4.0,0.8151636730067523,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,9.0,4.042072744330409,1.047454041255357,1.0,-0.28379666273803283,android-viewflow,0.25
0.25,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,54.0,9.0,44.0,14.5,29.5,0.0,24.0,34.5,14.5,13.5,2.0,2.0,2.0,1.0,1.0,1.0,25.0,8.0,0.0,8.0,7.5,8.0,4.0,2.0,0.0,76.5,1.046574074074074,1.0,3.5,0.9643842004605212,0.0,1.0,6.0,3.5,6.0,0.55,2.313492063492064,2.313492063492064,1.0,46.5,29.5,1.0262461336658735,1.0,-0.4322505224423847,s3s3mirror,0.25
0.25,1.0,1.0,1.0,1.0,8.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,35.5,9.0,27.0,11.0,13.0,0.0,11.0,17.5,7.0,9.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,2.5,0.0,50.0,0.1716550925925926,1.0,2.0,0.7887239165329053,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0102071098629568,1.0,-0.3705670541026655,header-decor,0.25
0.25,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,23.75,3.0,13.0,4.0,6.0,1.0,4.75,8.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0375,2.0,2.0,2.0,2.0,16.74521569886779,3.75,44.83494548519494,4.7484639120291,1.540962574208791,2.3667828461686278,0.8321737603277346,0.0,13.403389576420299,51.75,2.855464151371676,51.75,1.61772013325995,2.2560483870967745,2.2560483870967745,1.0,327.87713326161145,64.75,41.51177503675327,1.0,-0.15209412277263207,WeatherLib,0.25
0.25,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,17.25,1.0,11.0,4.0,5.25,1.0,4.0,7.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.04,2.0,2.0,2.0,1.0,-192.61347092491883,23.69896785468502,247.3479340204336,21.802284150675668,1.8263427355953104,3.903913397440138,0.9669719613539214,0.0,34.355776640061194,108.2089591940099,4.70659323922566,108.19804501725474,3.3005788428998195,11.175243795744661,11.175141614458102,1.0,526.25,107.16675587673693,1.1525607139909515,1.0,-0.20595007391934178,hppc,0.25
0.25,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,24.0,4.0,15.0,6.0,5.0,5.0,5.0,8.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1,3.0,3.0,3.0,2.0,6.0,4.839290524622177,31.261072324192554,23.41971064814815,3.2188696419694387,3.984511727505126,0.9362623268378625,1.190917661948236,401.8407002968281,493.5977155578316,4.248189418589703,493.59772441713136,6.539783201262248,8.142629027770242,8.142602095834485,1.0,827.9354406911841,153.18557575970894,1.0067482602141635,1.0,-0.17093578439951448,spring-javaformat,0.25
0.25,1.0,1.0,1.0,1.0,8.25,0.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,3.25,5.0,0.0,0.0,0.0,3.0,79.0,11.25,59.75,21.5,34.25,5.25,25.25,41.0,15.25,22.25,3.0,3.0,3.0,1.0,1.0,2.0,0.0,0.0,0.06,11.0,11.0,11.0,6.0,33.25,0.0,3.787536996769477,0.058402777777777776,1.0,0.0,0.964530174988699,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,51.25,17.868886262059995,1.0015409907460469,1.0,-0.3517502399222247,secure-preferences,0.25
0.25,1.0,1.0,1.0,1.0,20.0,1.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,61.0,8.0,38.0,12.0,29.0,9.0,20.0,25.0,10.0,12.0,2.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,0.1,4.0,4.0,4.0,1.0,92.48336148452438,0.0,-10.734630844045817,2.0133623541273225,0.9236470739840341,0.05732641113251469,0.6962517113593016,0.0,16.301047583398063,18.469217497834073,1.0629173697054106,18.468846087505256,-0.009564741519917874,0.16202255053965947,0.16197628706931716,1.0,205.79460031403903,28.979557583949276,0.028652566827139986,1.0,-0.20823289086572738,esb-connectors,0.25
0.25,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,22.0,2.0,15.0,5.0,7.0,2.0,5.0,8.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.07,2.0,2.0,2.0,2.0,7.333495214898136,5.284132704706077,30.45532474618947,62.32031669926708,1.5574915983651856,2.404925627133593,0.848220958990991,0.49862974093744583,30.913696938989315,36.02467849694484,2.6060319181914067,36.02467916335045,0.8527301886758212,1.102316995689422,1.1023565098861439,1.0,50.74322505681537,26.771173760683592,0.9783477241358222,1.0,-0.13852254135446135,Quicksql,0.25
0.25,3.0,3.0,3.0,1.0,15.25,0.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,44.0,2.0,37.0,2.0,30.0,5.0,21.0,25.0,3.0,22.0,6.25,6.25,6.25,1.0,2.0,2.0,0.0,0.0,0.13,7.0,7.0,7.0,1.0,-148.83786704423687,11.631614202456817,216.3250646537791,26.28514524867716,0.7528842605866777,0.019483196377863887,0.6635417139080914,-0.9762033433893857,0.0,0.0,-0.7272288256362174,0.0,0.0,0.0,0.0,1.0,92.71203074119673,95.44821650369525,4.970580558227486,1.0,-1.145751229444593,cordova-plugin-googleplus,0.25
0.25,1.0,1.0,1.0,1.0,6.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,20.0,3.0,17.0,4.0,7.0,0.0,6.0,10.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,32.19528045460557,-0.7961741100245936,1.8676184252034638,1.3282471593245317,1.0,3.3332223555015945,0.82341666813554,0.0,0.0,0.0,4.190943418655168,0.0,0.0,0.0,0.0,1.0,37.0,14.46015020701276,39.85539876143373,1.0,-0.3963540905799531,FloatingActionButton,0.25
0.25,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,35.0,7.0,27.0,8.0,13.0,1.0,9.0,18.0,8.0,10.0,3.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,0.04,6.0,6.0,6.0,3.0,-194.29375519613964,10.0,281.06472714221076,0.10297453703703703,1.0,3.6341352994659877,0.8906516849402819,0.12416834917962216,0.0,-2.6275109123818847,3.459317935318227,-2.670682934620074,0.0,0.0,0.0,1.0,13.49343187031624,3.0,2.6084593044902817,1.0,-0.433853971089072,pinned-section-listview,0.25
0.25,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,2.0,43.0,6.0,32.0,12.0,15.5,0.0,16.0,21.0,10.0,10.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,12.0,1.0,23.412107157438633,0.673605324074074,2.395565353871789,2.0,0.8460241751226762,0.0,21.0,25.0,2.0,25.0,1.0,0.7397260273972602,0.7397260273972602,1.0,186.0,117.85646012123709,1.0018739420848657,1.0,-0.32954303394297907,dynamic-load-apk,0.25
0.25,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,31.0,7.0,22.75,7.0,8.0,3.0,8.75,14.0,7.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.02,4.0,4.0,4.0,2.75,6.0,0.8831162848157739,32.0,69.9523381181896,1.0,3.0,0.7304891151793684,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,88.70092090895207,48.28973147993564,0.9992727837798894,1.0,-0.2002322615174427,elasticsearch-analysis-ik,0.25
0.25,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,29.25,5.0,27.0,5.25,13.0,1.25,10.25,15.25,8.0,8.25,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.02,2.25,2.25,2.25,2.0,35.75,8.92218044374876,-1.4641438938685472,1.1387152777777778,1.157094903570377,2.4246871212188466,0.039035922051202016,-0.3094276383309996,2.121286049184196,6.270500651645996,2.605259591027357,6.244384844524334,0.0,0.7612147084090509,0.7610550575438441,1.0,24.432876191282578,21.25,-7.085823783926376,1.0,-0.21381872139764077,CustomBottomSheetBehavior,0.25
0.25,1.0,1.0,1.0,1.0,5.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,38.5,10.0,24.5,11.0,8.5,2.5,11.0,16.0,9.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.02,2.0,2.0,2.0,2.0,1.0,0.6214311417946814,0.0,1.1954745370370372,1.419053154347239,3.6941240099385246,0.7583227789752127,0.0,15.494352105661001,33.5,4.0,33.5,1.2857142857142858,2.7142857142857144,2.7142857142857144,1.0,133.5,30.150351569681398,1.0056783231013782,1.0,-0.3146399438717189,MultiImagePicker,0.25
0.25,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,2.0,9.0,4.0,2.25,0.0,3.0,5.0,3.0,1.25,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,14.10265315641942,0.0,0.0,0.0,1.0,0.0,0.9615112578721468,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30.098428893088695,19.25,0.9977094572744588,1.0,-0.22792841069774822,spring-test-dbunit,0.25
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,1.0,18.0,7.0,9.0,3.0,8.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8393.0,978.0,0.0,1.0,-0.01885388349386906,AndroidTraining,0.25
0.25,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,31.0,4.0,21.0,8.0,9.0,1.0,8.0,13.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.03,4.0,4.0,4.0,3.0,-54.96560544090749,3.249148374947211,89.2129615548676,75.5848739388805,1.093194914105357,1.059228356543721,0.9412192826361325,-0.28477336473592907,1.2270901320086782,7.599313184938881,1.8597881113839874,7.599232603644952,-0.07961840746469086,0.9374779091256538,0.9374737307577896,1.0,599.1506252521312,590.3812790467798,11.007395573672873,1.0,-0.24369341741608086,browsermob-proxy,0.25
0.25,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,15.0,1.0,11.0,5.0,3.0,0.0,3.0,6.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,-218.79668205801568,0.0,140.0,1.6167939814814816,1.0,0.8780964878763786,0.9987676987078977,0.0,0.0,8.0,1.3378662546824822,8.0,0.12708167675668247,1.6,1.6,1.0,119.0,27.0,1.0584463815331082,1.0,-0.4141031557063217,android-state,0.25
0.25,1.0,1.0,1.0,1.0,8.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,1.0,54.0,6.0,45.5,11.5,24.0,0.0,18.0,27.0,12.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,8.0,8.5,3.0,11.5,1.0,9.730219774406436,0.0749537037037037,1.0,2.120309460907231,0.9501178782811502,0.0,4.5,11.5,2.319640123376609,11.5,0.75,2.321428571428571,2.321428571428571,1.0,59.99465597939749,54.5,0.8695405193972596,1.0,-0.3648459134139883,uber-apk-signer,0.25
0.25,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,30.0,4.0,22.0,8.0,12.0,3.0,9.0,14.0,6.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.07,4.0,3.0,4.0,2.0,17.27566802276468,6.529400664034737,52.57461558745541,0.11061342592592592,1.79486605894829,7.795782258810753,0.8344795712094101,-0.027992658049451658,63.43390920450169,518.8783982041465,8.0,518.8779251327262,4.651586219996866,36.50002065764707,36.499486475942,1.0,367.0,166.8746672262559,0.5509487288406054,1.0,-0.29912954617558396,SocialSdkLibrary,0.25
0.25,1.0,1.0,1.0,1.0,8.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,57.0,7.0,26.0,10.0,11.0,16.0,11.0,16.0,8.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.22,4.0,4.0,4.0,3.0,164.6375191465348,136.92523791206466,38.77234784358266,45.59548434844316,0.7366159592379857,1.6921600579341274,0.7240182573291877,-0.16206979425752513,38.0998656699429,43.775511980208094,1.820693826483231,43.21723286646389,-0.1406797372999144,-0.4337061173597073,-0.4337836721311509,1.0,768.1282465881822,121.3297097789949,-14.090784025782682,1.0,-0.33810710463262583,pacbot,0.25
0.25,1.0,1.0,1.0,1.0,4.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0,0.0,2.0,46.0,6.0,25.0,9.0,13.0,12.0,10.0,16.25,9.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.17,4.0,4.0,4.0,3.0,-2.4725888781066816,1.0,63.380406148708815,5.6236342592592585,1.3843573065610708,1.823801509732344,0.8829893034255895,0.0,5.243706141552609,10.25,2.0,10.25,1.0227272727272727,2.0,2.0,1.0,26.38574538635045,16.0,1.0423708405754926,1.0,-0.37301637797877385,hbc,0.25
0.25,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,33.5,4.5,21.0,8.0,11.5,0.0,9.0,14.0,6.5,6.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,2.0,-17.674745783885008,5.5,86.89643365127758,0.9545775462962962,2.0,3.2829768531390497,0.7648853381109326,0.0,2.0486451952064884,6.0,3.09056107828716,6.0,0.43434644393001626,2.125,2.125,1.0,3.341898696863405,2.0,1.8093703384073778,1.0,-0.4452335578251122,sticky-headers-recyclerview,0.25
0.25,1.0,1.0,1.0,1.0,6.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,37.0,5.75,27.75,10.0,15.0,2.0,10.75,18.75,10.0,8.75,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.05,5.0,5.0,5.0,3.0,2.0,0.0,0.0,0.01238425925925926,1.0,2.0,0.9205812121769447,0.0,5.0,8.0,2.0,8.0,0.6,0.5555555555555556,0.5555555555555556,1.0,71.0,11.0,1.011025138325727,1.0,-0.23136548350035674,AndroidPerformanceMonitor,0.25
0.25,1.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,28.0,4.0,15.0,7.0,5.0,5.0,5.0,9.0,6.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.16,2.0,2.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.9633028937446204,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,223.64708442797956,26.52971422220331,1.0001274737350208,1.0,-0.09351747628226714,hmily,0.25
0.25,1.0,1.0,1.0,1.0,5.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,34.0,5.0,29.0,9.0,15.0,0.0,13.0,20.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,2.0,2.0,84.48583511241307,0.8526736111111111,1.9927628808063054,10.0,0.8185348584566415,0.0,6.0,15.0,10.0,15.0,1.0,4.2,4.2,1.0,70.61894275711403,29.0,1.1083298644372113,1.0,-0.3780672918730053,colorpicker,0.25
0.25,1.0,1.0,1.0,1.0,5.25,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,20.5,4.0,16.0,5.0,11.0,0.0,6.0,8.5,4.25,5.0,2.0,2.0,2.0,1.0,1.25,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,-60.6983468718804,-25.794937826366127,59.35248948829979,0.05741030092592592,2.0227257646034715,4.25,0.9822819217714499,0.0,8.959353354611606,28.5,4.25,28.5,1.6449166502632113,4.083333333333333,4.083333333333333,1.0,125.1673899474834,67.1419668244999,2.744827367401562,1.0,-0.3005830301359066,material-calendar-view,0.25
0.25,1.0,1.0,1.0,1.0,9.5,0.0,9.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,42.0,5.0,37.0,12.5,20.0,0.0,15.0,22.5,9.5,13.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.5,5.5,5.5,4.5,49.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,35.99525322526932,3.9952529213808643,1.0032670408890587,1.0,-0.40346414231783495,aws-ec2-ssh,0.25
0.25,1.0,1.0,1.0,1.0,4.0,0.0,3.75,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.75,3.0,3.0,0.0,0.0,0.0,3.0,24.75,4.0,20.75,7.75,10.0,0.0,7.0,12.0,6.75,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,10.518202874567947,4.9856165264839385,40.30134317873025,5.18787037037037,2.0066049881839874,2.033455590013821,0.610340871967559,0.0,7.092532110003756,17.293681144448932,2.332198751804115,17.211265516360648,2.083573985083657,2.8317676825369444,2.833590927356815,1.0,80.42219340810306,23.47903750824354,0.7653756366924162,1.0,-0.468053180754189,react-native-youtube,0.25
0.25,1.0,1.0,1.0,1.0,6.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,30.0,4.0,20.75,7.0,9.0,3.0,7.0,12.75,5.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.10750000000000001,3.0,3.0,3.0,2.0,-6.484435150025087,2.0,53.94709188463369,16.477427662037037,2.7624082077743144,12.644356093113528,0.8184704730037535,1.0,7.941330397562575,34.75,12.913167364897284,34.75,2.2359569532117627,10.791666666666666,10.791666666666666,1.0,183.79472944159107,61.140252838951056,1.0762577952133154,1.0,-0.37210613226814465,Calligraphy,0.25
0.25,1.0,1.0,1.0,1.0,7.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,25.0,1.0,13.0,10.0,6.0,15.0,9.0,11.0,10.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.07,2.0,2.0,2.0,2.0,1.0,2.0,175.47657405197359,1.6808217592592594,1.0,0.9940854414830698,0.8755986054861082,0.0,0.2818728495364118,2.0,1.0,2.0,0.8,0.0,0.0,1.0,86.88587527031311,25.0,1.0009420588349107,1.0,-0.5278376827351251,packr,0.25
0.25,1.0,1.0,1.0,1.0,8.0,0.0,6.5,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,1.0,14.5,2.5,11.0,0.0,6.0,9.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-141.6389401759474,1.2336747175310279,172.4690070185631,-11.505059763135357,2.626840885798967,4.52755361670091,0.9520825569915699,0.23780312467530196,7.827856273533869,17.411834287144103,4.605205211731874,17.40890364034363,0.856875305685384,2.9375068370065076,2.931313071090039,1.0,128.15179490860658,92.70845395605201,13.06885635997881,1.0,-0.19828466821545182,termux-api,0.25
0.25,1.0,1.0,1.0,1.0,7.0,0.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,6.0,0.0,0.0,0.0,2.0,35.0,7.0,18.0,7.0,9.0,6.0,6.0,12.0,6.0,7.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.12,4.0,4.0,4.0,2.0,9.0,2.0,35.0,0.08751157407407407,1.6438576426176694,4.0,0.9117647058823528,0.0,8.0,21.0,4.0,21.0,0.8571428571428571,2.142857142857143,2.142857142857143,1.0,116.0,101.0,1.0046724751734195,1.0,-0.32536996035601473,HtmlSpanner,0.25
0.25,1.0,1.0,1.0,1.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.25,4.0,0.0,0.0,0.0,1.0,37.0,5.0,22.0,9.25,11.0,2.25,10.25,17.0,8.0,8.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.02,6.0,6.0,7.0,5.0,2.0,2.0,58.59598270219378,1.7492042824074072,1.7197789803904984,5.0,0.983690527998133,0.0,35.25,153.0,5.0,153.0,1.8665675759135083,9.90340909090909,9.90340909090909,1.0,498.25,153.37003615005563,1.0070303700594767,1.0,-0.24316622051657838,android-contentprovider-generator,0.25
