,data/All/ant-1.5.csv,data/All/CM12.csv,data/All/ivy-2.0.csv,data/All/PDE.csv,data/All/CM13.csv,data/All/ant-1.4.csv,data/All/ant-1.6.csv,data/All/lucene-2.4.csv,data/All/ML.csv,data/All/ant-1.7.csv,data/All/MC22.csv,data/All/ant-1.3.csv,data/All/lucene-2.0.csv,data/All/MC23.csv,data/All/lucene-2.2.csv,data/All/xalan-2.4.csv,data/All/camel-1.0.csv,data/All/KC32.csv,data/All/EQ.csv,data/All/mc2.csv,data/All/xerces-1.0.csv,data/All/KC33.csv,data/All/ivy-1.1.csv,data/All/xalan-2.5.csv,data/All/xalan-2.7.csv,data/All/xerces-1.2.csv,data/All/mc1.csv,data/All/xerces-1.3.csv,data/All/camel-1.2.csv,data/All/xalan-2.6.csv,data/All/kc3.csv,data/All/velocity-1.6.csv,data/All/camel-1.6.csv,data/All/MW12.csv,data/All/cm1.csv,data/All/mw1.csv,data/All/MW13.csv,data/All/velocity-1.5.csv,data/All/xerces-1.4.csv,data/All/JDT.csv,data/All/Zxing.csv,data/All/camel-1.4.csv,data/All/ivy-1.4.csv,data/All/velocity-1.4.csv,data/All/Safe.csv,data/All/poi-1.5.csv,data/All/jedit-4.3.csv,data/All/poi-3.0.csv,data/All/jedit-4.2.csv,data/All/jedit-4.0.csv,data/All/Apache.csv,data/All/jedit-4.1.csv,data/All/poi-2.5.csv,data/All/LC.csv,data/All/MC12.csv,data/All/jedit-3.2.csv,data/All/MC13.csv,data/All/log4j-1.1.csv,data/All/log4j-1.0.csv,data/All/poi-2.0.csv,data/All/JM12.csv,data/All/log4j-1.2.csv,data/All/jm1.csv,data/All/JM13.csv
data/All/Apache.csv,0.21363974334159785,0.18307119014755024,0.31738868396967845,0.1022325108458394,0.18322731067513398,0.11808426730408894,0.6216933479866142,0.5691611297438832,0.3153446003207159,0.633178809651264,0.09092816763662981,0.2940595578100027,0.5594505494759843,0.12791920941634527,0.5122764104637455,0.606543954669103,0.4901850213189176,0.2019863735783477,0.015538342090018253,0.12791920941634527,0.3766052955568461,0.16227855998449425,0.45017282588234375,0.2801947781803864,0.1970734307387424,0.2901974231890163,0.3421015498139478,0.3409092524968076,0.5591014864757107,0.1491291741197589,0.16227855998449425,0.3515547670250534,0.5729312725621359,0.4008938066562866,0.19835481330894034,0.29915770506335526,0.29915770506335526,0.1397148442055305,0.17086985891880535,0.08613365355971692,0.024024889217120426,0.5082992665180176,0.4792676635481715,0.10696914798746948,0.2640284977699032,0.20758371028061173,0.5236366200805043,0.31305672839463283,0.32027700368525513,0.5648845662295503,-0.010152592704229746,0.6391707942177112,0.17967855698239588,0.0940059538430178,0.39466510141080036,0.6171092843640344,0.3421015498139478,0.1024786125558812,0.07485424298289689,0.2300142494570302,0.47488688733888473,0.14476476613906497,0.2360006538174919,0.2360006538174919
data/All/CM12.csv,0.1573939929394247,0.09955429025282991,0.23982160784229545,0.12205485084186862,0.11554020909695295,0.1033532390692703,0.10526950341812014,0.15242963471915916,0.2190890658476592,0.17536539839413545,0.18813319017991714,0.36191284332033086,0.0754163854924601,0.1857102589359263,0.14591103674873418,0.15050494092903022,0.19091835853079697,0.10947020831576892,0.06353653189692143,0.1857102589359263,0.41701974816312437,0.06354208314803356,0.3178130293461727,0.2599297484110832,0.182831293115588,0.29482320620624425,0.15301735378717796,0.35368147169057973,0.5654261741419838,0.21944237645146192,0.06354208314803356,0.16459887267330586,0.18643454933215975,0.1925521340924916,0.11930276045845523,0.12828351519879522,0.12828351519879522,0.22614886268153667,0.1606767935693263,0.10696821129732781,0.04974569088282266,0.33123395356271834,0.18675391820782294,0.14510904422178306,0.25084456810377453,0.19312097723385424,0.19020143542404733,0.2655081914706654,0.1522284421862815,0.15277059046859698,0.03640963945632003,0.0805795620801355,0.11707649039293777,0.12321270735133028,0.18138613121419245,0.08156207789837033,0.15301735378717796,0.16167880026720194,0.10360211503102157,0.13120122287576164,0.48345790055993887,0.07747424544814985,0.22354144244179353,0.22354144244179353
data/All/CM13.csv,0.15107834128794095,0.08119593855848928,0.0643223187565215,0.1251217454555984,0.11541407274897308,0.040720825976172326,0.09380896409276263,0.14587039137328928,0.19178885411954893,0.16477280028260832,0.1561930671971462,0.07747752729358848,0.06494037630722871,0.15079945299715558,0.12781728006305326,0.14369487450361018,0.1997234467869644,0.16766186918374104,0.048285449150556214,0.15079945299715558,0.44492185631785597,0.06811329459793136,0.3001187265632329,0.2775811745847897,0.17655006311767307,0.2931929052417106,0.17360185923386406,0.33177277517006876,0.552214226543255,0.20892898280502414,0.06811329459793136,0.16082500361908347,0.1685813225137751,0.18560356232602782,0.07723688226950054,0.16051953019895238,0.16051953019895238,0.20772603334244066,0.16318996498308347,0.11166049643903864,0.0381706348520956,0.30823287092672025,0.19929125728648545,0.13022592001507682,0.2515476326107071,0.18724417749099276,0.20730936454372384,0.2582958070686324,0.15508534434898025,0.14372595305914726,0.025605020406598955,0.06733828402904796,0.12129166695064719,0.10704705751135668,0.19271506962189056,0.07060384944993991,0.17360185923386406,0.07725989086180429,0.023006975533422347,0.134389007456291,0.47203673529525536,0.06197997810161615,0.2032161274997918,0.2032161274997918
data/All/EQ.csv,0.3060321130890368,0.18698151760357773,0.1710938271091237,-0.00857313865354914,0.24902345307555884,0.1238257832294728,0.5785219549715938,0.5584356524849975,0.2419217490358746,0.6037695240333253,0.2278335716015134,0.2687622297033869,0.6613614329843658,0.21798436296823087,0.5564905249865513,0.6425663985215981,0.4830480954757128,0.2565478704796359,-0.012073604327679788,0.21798436296823087,0.4852165193029635,0.18402519957236763,0.429125592973261,0.3635627283385078,0.12463661223712252,0.35214163553780786,0.37023516903614173,0.3980195836663175,0.595789901543409,0.06485841276122506,0.18402519957236763,0.3251832654256436,0.5793550401375095,0.41231133498721073,0.2838580811264604,0.29798989124422426,0.29798989124422426,0.3097939298798884,0.1544649741741959,-0.007924037242853177,0.012657412280718594,0.5726703805862701,0.4660154906891265,0.21653179601587624,0.24348778109064517,0.23382676659311197,0.4987822362386788,0.3039816039874603,0.18777174861994517,0.5579482518805132,0.2895715581380296,-0.008407732316287886,0.1926500424202462,0.0024263150242538334,0.39896439983505283,0.5971332050096871,0.37023516903614173,0.22702816075376175,0.12713861697233453,0.25976052485238776,0.524282087431333,0.6647255654619548,0.29480238039152395,0.29480238039152395
data/All/JDT.csv,0.23642346830247796,0.1752307246841993,0.11532795399693874,-0.01262562712919113,0.23810867196198038,0.13709970006628458,0.652703998916542,0.5866577248848424,0.025596392934531753,0.5546676866442091,0.29037337628774873,0.27957200956319606,0.6801627633581393,0.2960726972040615,0.5982475390020123,0.5699825042784464,0.493101208656229,0.23321657284874753,-0.010122052027115469,0.2960726972040615,0.5794450775449551,0.18789272154095527,0.4432624328684657,0.40631772243030295,0.16108569729572897,0.3700993041603401,0.39728541375049853,0.43246275260006084,0.6197952268585198,0.048906604104163476,0.18789272154095527,0.421260807317818,0.5354079700741391,0.38669186319503757,0.2461702644212107,0.2720407358569801,0.2720407358569801,0.3549962911684129,0.16991870979356205,-0.01228125277461134,0.04123513158772152,0.5778340570185397,0.4439621791250955,0.39552000854993097,0.2275016384016868,0.32272724110692586,0.4996554357576207,0.3170707442101257,0.13489242185498762,0.6097897210895497,0.49007038885387344,0.685455821570083,0.21669123470571305,-0.010799089005122608,0.41657283126574063,0.6590420251455131,0.39728541375049853,0.3685959540742625,0.17466998836523961,0.3499494991201684,0.5488223521876308,0.6769017328140965,0.3492214252089634,0.3492214252089634
data/All/JM12.csv,0.22759113505233086,0.2035334327242866,0.15258567281632995,0.11819767266376946,0.22522599360326656,0.19253670669685496,0.5221613518523077,0.5507951395258531,0.06262057618021954,0.5615969823248371,0.28775068271726156,0.3052289848381219,0.5140977395187659,0.2991927154582311,0.5368887153428531,0.5452669808392896,0.4482245328367823,0.2025381084929232,0.414819754021425,0.2991927154582311,0.5596386425804536,0.19022319509558572,0.4391388370634802,0.2895192101211559,0.2288050320072862,0.229992209817375,0.3830274809893046,0.024825230584482494,0.5615763531833761,0.04834196922758571,0.19022319509558572,0.44853681823949465,0.5056771764818347,0.3331366714291012,0.2248174435656466,0.2477753451221717,0.2477753451221717,0.4432515072480717,0.3068888720592883,0.3195113631107991,0.3936706460983549,0.44786767284566187,0.40394579133870934,0.44620790144144673,0.27151258433350334,0.49156502968515736,0.5194469581868058,0.35727513292506663,0.09313479678627123,0.558282364602305,0.4722695596740294,0.5172102510952552,0.4076911812558016,0.283482223794146,0.429437831046824,0.5265114571621516,0.3830274809893046,0.3594534499494928,0.23799347488826628,0.20105917285980124,0.3786192963745526,0.49154827306384385,0.18097585831030105,0.18097585831030105
data/All/JM13.csv,0.1210458351880841,0.11273831823541736,0.12459764785248761,0.3076844767287149,0.10935128778261616,0.09934163812981622,0.31459980213321714,0.321236867862125,0.2209745100629309,0.35463382837903146,0.2156081466815608,0.15341047280752784,0.3075744622258203,0.20000453348261515,0.31875227836112874,0.29301930315140345,0.2226212173149662,0.11751501788924101,0.2566753749094418,0.20000453348261515,0.2879271538199347,0.11237466957377573,0.25654756853934435,0.2506345601768324,0.27906790997878117,0.12621273036763347,0.15523731041324362,0.027870586639314965,0.1261682228707972,0.3689386850435924,0.11237466957377573,0.30012229084753117,0.2261341000199134,0.16339739434025446,0.10425480934468023,0.14624627055224515,0.14624627055224515,0.30932960386131225,0.24697265755559794,0.2992513340984172,0.2526769346690966,0.22224013336113957,0.21735481112480604,0.2755476701874311,0.2871199329535856,0.2637263841245733,0.24431337699608147,0.1840114791942692,0.0711153945330536,0.13278413375208076,0.2315258423774369,0.3230593491555356,0.17086910069547434,0.27276206249680035,0.21264905264415435,0.3386616604870484,0.15523731041324362,0.23015757975677853,0.1815698521488427,0.07989361779514548,0.18791722117089016,0.2804486724340418,-0.005450050667354489,-0.005450050667354489
data/All/KC32.csv,0.2606534114001917,0.13551958382986906,0.2866286015410966,0.16054626399791194,0.15871885646368378,0.13485125793719155,0.15204545762703092,0.5452825483680092,0.3517215455239262,0.5275653337967345,0.06841321580574733,0.21826451983033224,0.3290073827034402,0.08729155540764033,0.10715118118834255,0.5439879330680026,0.3983317439750871,0.13746700993023375,0.058380129811098636,0.08729155540764033,0.3622794609312977,0.1242348870704999,0.12839445623108792,0.30829040436009025,0.17666304112117437,0.28109286408204537,0.29947218862077696,0.3208679273910978,0.5586435620821952,0.17902103155644356,0.1242348870704999,0.17058784802065052,0.2095861511247653,0.3709849383747611,0.16689098089648613,0.3243412397655412,0.3243412397655412,0.1656332841037731,0.177511010234778,0.14284617321367188,0.05886126656766044,0.3764445259500424,0.3820981908271087,0.09279260770605657,0.2396716293575425,0.19682303124109468,0.4405613028736898,0.3169973259668585,0.30191650556243477,0.49787906705200613,0.01769098299131211,0.5883807863083955,0.1472320343452238,0.145832133912854,0.33305047169949165,0.501123608958901,0.29947218862077696,0.20741647008351738,0.09791962593916681,0.18404669287232212,0.5019357745879467,0.21149944347331118,0.22026245345206874,0.22026245345206874
data/All/KC33.csv,0.23941268785530745,0.12219492577056656,0.2647884552573587,0.14710963060438476,0.11471014675879876,0.06186516236703565,0.29611433529394326,0.15815030799899432,0.3617357225357337,0.18800816961296585,0.059228833937202574,0.22821397574816837,0.032560619573307914,0.07423122599453191,0.1166358812481525,0.1569268773230743,0.40107866466109887,0.13063295759083637,0.047039791490436134,0.07423122599453191,0.35795991557842566,0.12010014163274407,0.13744526478217234,0.3107283178639366,0.184178164119288,0.2770846937529282,0.27212965709957526,0.33721054390753535,0.5581691215449495,0.18556738555916863,0.12010014163274407,0.169925403451886,0.24344495248186293,0.31999084590428917,0.12940463555036175,0.23884055954288952,0.23884055954288952,0.16678739533999298,0.1782102643933693,0.1285986466778385,0.047700307839027234,0.373423308995683,0.3920377232036161,0.09258394154064642,0.21974853914923176,0.1967563586925417,0.4366991706388271,0.3000295952599501,0.2968560231302405,0.45106438050883224,0.005511854744182587,0.06363912624446999,0.145288779530092,0.12851016966080453,0.3253124859392307,0.06412765231352568,0.27212965709957526,0.10893157956034882,0.050297304913575314,0.18571472954316592,0.483031789396409,0.040047380797303855,0.2140464452520624,0.2140464452520624
data/All/LC.csv,0.2464878362210544,0.17571041234208273,0.11923905907462307,-0.011927174794086892,0.24109470784071407,0.1282195687628811,0.6368133331076984,0.5743558149617649,0.027260917200653823,0.5561720348326956,0.27565776572726597,0.27260956709919404,0.6791902573158803,0.26827940593521526,0.5905898300612415,0.5493536149395527,0.48748330798869666,0.22907609024258613,-0.010291002268733918,0.26827940593521526,0.5492612400267315,0.17331236462437272,0.4503077877472639,0.3910503771111067,0.15694328324102436,0.3577978437714936,0.38923872637424106,0.4369494480179672,0.6147078559797284,0.048393652912579244,0.17331236462437272,0.3619920536691519,0.5370212253378956,0.38982791347164536,0.24929534526193242,0.2713893876772159,0.2713893876772159,0.3458574415521971,0.16288923358660734,-0.01196119772021409,0.031512222586783656,0.5756658486035111,0.44625227634081355,0.3583454629759588,0.22361883581070918,0.300080883733461,0.4950084026615027,0.30674793653542576,0.1391165141387931,0.6007740701707139,0.4638609594587324,0.6846610305971426,0.2056380118827974,-0.010987283787884272,0.4099320580930559,0.6545931884241335,0.38923872637424106,0.3234866729248278,0.16219885265842016,0.3306761558401381,0.5318823667272866,0.6690340251539919,0.3403902171018329,0.3403902171018329
